img_path,table_mask,original_height,original_width,hasTable,table_count,table_bboxes
./resized_binary/reference/Reference-Document-0037_00(6).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0037_00(6).png,1024,1024,1,1,"[[369, 45, 851, 300], [445, 302, 850, 393], [489, 394, 851, 486], [781, 487, 852, 577], [854, 362, 1007, 461], [851, 672, 1006, 786], [854, 956, 1006, 993], [561, 884, 858, 995], [45, 882, 416, 996]]"
./resized_binary/reference/Reference-Document-0037_00(7).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0037_00(7).png,1024,1024,1,1,"[[369, 43, 850, 297], [447, 298, 849, 391], [486, 393, 851, 484], [781, 489, 851, 580], [852, 359, 1009, 458], [852, 673, 1006, 785], [854, 954, 1006, 995], [560, 879, 859, 999], [44, 883, 418, 999]]"
./resized_binary/reference/Reference-Document-0037_00(8).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0037_00(8).png,1024,1024,1,1,"[[44, 879, 418, 996], [557, 883, 858, 1001], [854, 955, 1005, 998], [851, 672, 1007, 783], [852, 362, 1008, 459], [777, 390, 850, 531], [487, 327, 850, 385], [489, 251, 852, 324], [379, 45, 850, 252]]"
./resized_binary/reference/Reference-Document-0037_00(9).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0037_00(9).png,1024,1024,1,1,"[[374, 44, 850, 265], [487, 265, 851, 338], [487, 342, 850, 419], [779, 419, 850, 460], [854, 357, 1008, 461], [852, 672, 1009, 785], [853, 955, 1008, 995], [560, 883, 859, 993], [47, 882, 419, 993]]"
./resized_binary/reference/Reference-Document-0038_00(0).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0038_00(0).png,1024,1024,1,1,"[[768, 30, 1001, 143], [768, 708, 1005, 791], [772, 932, 1001, 996]]"
./resized_binary/reference/Reference-Document-0039_00(0).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0039_00(0).png,1024,1024,1,1,"[[770, 30, 1001, 250], [768, 706, 1010, 800], [769, 910, 1006, 1001]]"
./resized_binary/reference/Reference-Document-0040_00(0).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0040_00(0).png,1024,1024,1,1,"[[768, 30, 1006, 365], [768, 709, 1004, 797], [767, 912, 1009, 1003], [212, 872, 416, 979]]"
./resized_binary/reference/Reference-Document-0041_00(0).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0041_00(0).png,1024,1024,1,1,"[[769, 30, 1003, 129], [770, 710, 1002, 792], [768, 910, 1005, 1000]]"
./resized_binary/reference/Reference-Document-0042_00(0).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0042_00(0).png,1024,1024,1,1,"[[769, 29, 1003, 196], [769, 732, 1002, 821], [767, 907, 1002, 1001]]"
./resized_binary/reference/Reference-Document-0043_00(0).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0043_00(0).png,1024,1024,1,1,"[[766, 29, 1003, 227], [768, 709, 1005, 799], [764, 909, 1003, 1002]]"
./resized_binary/reference/Reference-Document-0043_00(1).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0043_00(1).png,1024,1024,1,1,"[[767, 29, 1009, 232], [764, 706, 1006, 799], [766, 910, 1006, 998]]"
./resized_binary/reference/Reference-Document-0044_00(0).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0044_00(0).png,1024,1024,1,1,"[[767, 30, 1005, 113], [767, 708, 1005, 793], [768, 910, 1008, 1003]]"
./resized_binary/reference/Reference-Document-0045_00(0).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0045_00(0).png,1024,1024,1,1,"[[780, 14, 1022, 148], [780, 157, 1023, 304], [780, 715, 1025, 805], [779, 949, 1024, 1018]]"
./resized_binary/reference/Reference-Document-0046_00(0).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0046_00(0).png,1024,1024,1,1,"[[701, 920, 1013, 1004], [696, 78, 1017, 609]]"
./resized_binary/reference/Reference-Document-0047_00(0).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0047_00(0).png,1024,1024,1,1,"[[697, 79, 1016, 606], [698, 907, 1016, 1011]]"
./resized_binary/reference/Reference-Document-0048_00(0).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0048_00(0).png,1024,1024,1,1,"[[0, 890, 246, 1025], [239, 902, 471, 1025], [706, 904, 869, 1025], [865, 978, 1029, 1025], [865, 768, 1029, 887], [865, 350, 1029, 455]]"
./resized_binary/reference/Reference-Document-0048_00(1).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0048_00(1).png,1024,1024,1,1,"[[862, 352, 1029, 451], [863, 772, 1029, 887], [863, 975, 1029, 1025], [533, 797, 850, 890], [703, 902, 869, 1025], [0, 889, 244, 1025], [238, 900, 469, 1025]]"
./resized_binary/reference/Reference-Document-0048_00(2).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0048_00(2).png,1024,1024,1,1,"[[863, 348, 1029, 458], [865, 771, 1029, 888], [865, 974, 1029, 1025], [535, 799, 850, 885], [707, 901, 872, 1025], [0, 889, 243, 1025], [239, 901, 468, 1025]]"
./resized_binary/reference/Reference-Document-0048_00(3).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0048_00(3).png,1024,1024,1,1,"[[862, 349, 1029, 456], [865, 771, 1029, 889], [865, 972, 1029, 1025], [534, 572, 850, 887], [705, 902, 869, 1025], [0, 891, 247, 1025], [239, 902, 468, 1025]]"
./resized_binary/reference/Reference-Document-0048_00(4).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0048_00(4).png,1024,1024,1,1,"[[0, 885, 245, 1025], [239, 900, 468, 1025], [535, 666, 850, 889], [705, 903, 872, 1025], [865, 976, 1029, 1025], [865, 350, 1029, 451], [863, 772, 1029, 887]]"
./resized_binary/reference/Reference-Document-0048_00(5).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0048_00(5).png,1024,1024,1,1,"[[0, 888, 244, 1025], [239, 900, 468, 1025], [511, 541, 850, 885], [707, 905, 871, 1025], [865, 974, 1029, 1025], [865, 768, 1029, 889], [865, 348, 1029, 455]]"
./resized_binary/reference/Reference-Document-0048_00(6).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0048_00(6).png,1024,1024,1,1,"[[0, 887, 244, 1025], [239, 904, 469, 1025], [705, 900, 870, 1025], [864, 976, 1029, 1025], [865, 771, 1029, 887], [511, 349, 852, 889], [865, 349, 1029, 451]]"
./resized_binary/reference/Reference-Document-0048_00(7).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0048_00(7).png,1024,1024,1,1,"[[513, 769, 851, 887], [865, 347, 1029, 454], [864, 771, 1029, 890], [866, 975, 1029, 1025], [704, 902, 870, 1025], [0, 891, 244, 1025], [239, 903, 469, 1025]]"
./resized_binary/reference/Reference-Document-0048_00(8).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0048_00(8).png,1024,1024,1,1,"[[512, 727, 850, 887], [864, 348, 1029, 454], [863, 770, 1029, 887], [865, 978, 1029, 1025], [706, 903, 871, 1025], [240, 902, 470, 1025], [0, 889, 245, 1025]]"
./resized_binary/reference/Reference-Document-0048_00(9).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0048_00(9).png,1024,1024,1,1,"[[0, 890, 245, 1025], [240, 901, 471, 1025], [706, 903, 872, 1025], [865, 976, 1029, 1025], [862, 773, 1029, 888], [865, 350, 1029, 453]]"
./resized_binary/reference/Reference-Document-0049_00(0).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0049_00(0).png,1024,1024,1,1,"[[751, 66, 980, 407], [751, 679, 971, 1003]]"
./resized_binary/reference/Reference-Document-0049_00(1).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0049_00(1).png,1024,1024,1,1,"[[20, 33, 179, 197], [179, 31, 328, 134], [329, 34, 467, 115], [468, 36, 606, 115], [605, 31, 747, 114], [751, 685, 969, 997]]"
./resized_binary/reference/Reference-Document-0049_00(10).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0049_00(10).png,1024,1024,1,1,"[[21, 32, 205, 131], [206, 32, 388, 130], [387, 31, 571, 123], [748, 684, 969, 993]]"
./resized_binary/reference/Reference-Document-0049_00(11).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0049_00(11).png,1024,1024,1,1,"[[20, 33, 205, 131], [205, 32, 388, 129], [387, 31, 572, 122], [749, 681, 969, 994]]"
./resized_binary/reference/Reference-Document-0049_00(12).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0049_00(12).png,1024,1024,1,1,"[[21, 30, 193, 122], [193, 32, 365, 123], [366, 34, 538, 113], [751, 682, 970, 996]]"
./resized_binary/reference/Reference-Document-0049_00(13).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0049_00(13).png,1024,1024,1,1,"[[21, 32, 204, 132], [205, 32, 389, 129], [389, 32, 573, 121], [751, 682, 969, 999]]"
./resized_binary/reference/Reference-Document-0049_00(14).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0049_00(14).png,1024,1024,1,1,"[[20, 30, 205, 128], [205, 32, 388, 132], [390, 33, 572, 122], [751, 683, 968, 994]]"
./resized_binary/reference/Reference-Document-0049_00(15).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0049_00(15).png,1024,1024,1,1,"[[22, 32, 204, 130], [204, 31, 387, 129], [390, 32, 573, 120], [748, 683, 967, 993]]"
./resized_binary/reference/Reference-Document-0049_00(16).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0049_00(16).png,1024,1024,1,1,"[[21, 33, 201, 127], [203, 33, 384, 129], [385, 32, 567, 123], [750, 685, 970, 999]]"
./resized_binary/reference/Reference-Document-0049_00(17).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0049_00(17).png,1024,1024,1,1,"[[20, 33, 203, 132], [204, 33, 384, 127], [385, 32, 568, 126], [749, 681, 970, 997]]"
./resized_binary/reference/Reference-Document-0049_00(2).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0049_00(2).png,1024,1024,1,1,"[[21, 32, 171, 135], [171, 33, 323, 136], [750, 683, 968, 994]]"
./resized_binary/reference/Reference-Document-0049_00(3).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0049_00(3).png,1024,1024,1,1,"[[22, 33, 178, 187], [178, 33, 326, 131], [329, 32, 467, 112], [467, 33, 604, 114], [604, 34, 744, 114], [750, 683, 970, 995]]"
./resized_binary/reference/Reference-Document-0049_00(4).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0049_00(4).png,1024,1024,1,1,"[[19, 33, 171, 131], [748, 680, 970, 996]]"
./resized_binary/reference/Reference-Document-0049_00(5).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0049_00(5).png,1024,1024,1,1,"[[19, 29, 209, 218], [208, 32, 396, 139], [398, 34, 592, 97], [399, 98, 592, 158], [750, 681, 975, 995]]"
./resized_binary/reference/Reference-Document-0049_00(6).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0049_00(6).png,1024,1024,1,1,"[[20, 33, 210, 219], [207, 31, 396, 146], [397, 32, 589, 97], [397, 97, 588, 159], [751, 682, 973, 994]]"
./resized_binary/reference/Reference-Document-0049_00(7).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0049_00(7).png,1024,1024,1,1,"[[20, 33, 210, 216], [209, 32, 396, 142], [399, 32, 593, 94], [399, 99, 593, 161], [751, 684, 972, 990]]"
./resized_binary/reference/Reference-Document-0049_00(8).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0049_00(8).png,1024,1024,1,1,"[[22, 33, 208, 220], [207, 34, 394, 143], [397, 35, 589, 95], [397, 97, 588, 159], [751, 683, 971, 995]]"
./resized_binary/reference/Reference-Document-0049_00(9).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0049_00(9).png,1024,1024,1,1,"[[22, 32, 206, 217], [207, 31, 394, 143], [396, 32, 590, 98], [399, 101, 588, 159], [750, 682, 973, 997]]"
./resized_binary/reference/Reference-Document-0050_00(0).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0050_00(0).png,1024,1024,1,1,"[[774, 68, 1000, 389], [773, 703, 1001, 994]]"
./resized_binary/reference/Reference-Document-0050_00(1).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0050_00(1).png,1024,1024,1,1,"[[777, 68, 999, 385], [774, 707, 1000, 997]]"
./resized_binary/reference/Reference-Document-0050_00(10).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0050_00(10).png,1024,1024,1,1,"[[23, 29, 218, 241], [217, 33, 422, 142], [421, 35, 616, 95], [420, 96, 620, 154], [774, 702, 999, 993]]"
./resized_binary/reference/Reference-Document-0050_00(11).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0050_00(11).png,1024,1024,1,1,"[[23, 34, 217, 241], [217, 35, 420, 143], [424, 35, 619, 98], [423, 99, 621, 166], [775, 702, 999, 993]]"
./resized_binary/reference/Reference-Document-0050_00(12).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0050_00(12).png,1024,1024,1,1,"[[23, 32, 212, 126], [212, 34, 401, 130], [404, 32, 592, 120], [775, 705, 999, 1001]]"
./resized_binary/reference/Reference-Document-0050_00(13).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0050_00(13).png,1024,1024,1,1,"[[23, 32, 214, 132], [211, 30, 403, 136], [400, 32, 593, 125], [775, 702, 1001, 996]]"
./resized_binary/reference/Reference-Document-0050_00(14).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0050_00(14).png,1024,1024,1,1,"[[22, 35, 212, 133], [213, 33, 401, 132], [403, 33, 591, 116], [775, 709, 1000, 1000]]"
./resized_binary/reference/Reference-Document-0050_00(15).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0050_00(15).png,1024,1024,1,1,"[[23, 35, 212, 131], [212, 32, 401, 131], [401, 33, 592, 120], [777, 707, 1000, 994]]"
./resized_binary/reference/Reference-Document-0050_00(16).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0050_00(16).png,1024,1024,1,1,"[[24, 33, 212, 129], [213, 34, 401, 132], [403, 33, 590, 118], [776, 705, 1000, 995]]"
./resized_binary/reference/Reference-Document-0050_00(17).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0050_00(17).png,1024,1024,1,1,"[[23, 33, 212, 130], [211, 32, 402, 130], [403, 33, 593, 122], [776, 705, 1000, 995]]"
./resized_binary/reference/Reference-Document-0050_00(18).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0050_00(18).png,1024,1024,1,1,"[[24, 35, 212, 130], [212, 34, 402, 128], [403, 32, 593, 120], [775, 704, 1000, 997]]"
./resized_binary/reference/Reference-Document-0050_00(19).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0050_00(19).png,1024,1024,1,1,"[[24, 34, 212, 130], [211, 35, 402, 131], [401, 34, 591, 120], [778, 707, 997, 995]]"
./resized_binary/reference/Reference-Document-0050_00(2).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0050_00(2).png,1024,1024,1,1,"[[776, 707, 999, 997]]"
./resized_binary/reference/Reference-Document-0050_00(20).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0050_00(20).png,1024,1024,1,1,"[[22, 34, 212, 131], [212, 33, 402, 129], [403, 33, 593, 124], [775, 705, 1000, 995]]"
./resized_binary/reference/Reference-Document-0050_00(21).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0050_00(21).png,1024,1024,1,1,"[[22, 34, 212, 132], [210, 32, 402, 131], [402, 32, 591, 122], [775, 709, 1000, 996]]"
./resized_binary/reference/Reference-Document-0050_00(22).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0050_00(22).png,1024,1024,1,1,"[[23, 32, 212, 130], [212, 33, 402, 132], [402, 33, 592, 123], [775, 708, 1000, 996]]"
./resized_binary/reference/Reference-Document-0050_00(23).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0050_00(23).png,1024,1024,1,1,"[[24, 34, 210, 131], [212, 34, 398, 133], [398, 33, 585, 122], [775, 707, 1000, 997]]"
./resized_binary/reference/Reference-Document-0050_00(24).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0050_00(24).png,1024,1024,1,1,"[[23, 33, 217, 186], [217, 32, 411, 138], [775, 703, 1000, 997]]"
./resized_binary/reference/Reference-Document-0050_00(25).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0050_00(25).png,1024,1024,1,1,"[[23, 34, 196, 153], [197, 34, 369, 153], [369, 33, 544, 151], [776, 704, 1000, 997]]"
./resized_binary/reference/Reference-Document-0050_00(26).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0050_00(26).png,1024,1024,1,1,"[[23, 33, 197, 153], [196, 35, 370, 151], [777, 705, 1000, 996]]"
./resized_binary/reference/Reference-Document-0050_00(3).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0050_00(3).png,1024,1024,1,1,"[[22, 33, 186, 216], [186, 34, 341, 138], [341, 35, 482, 120], [481, 34, 626, 122], [624, 35, 770, 116], [776, 707, 999, 996]]"
./resized_binary/reference/Reference-Document-0050_00(4).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0050_00(4).png,1024,1024,1,1,"[[23, 35, 187, 128], [186, 33, 341, 125], [341, 35, 496, 128], [775, 707, 999, 996]]"
./resized_binary/reference/Reference-Document-0050_00(5).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0050_00(5).png,1024,1024,1,1,"[[25, 34, 178, 126], [177, 34, 327, 126], [327, 33, 482, 124], [482, 33, 638, 128], [776, 710, 1000, 996]]"
./resized_binary/reference/Reference-Document-0050_00(6).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0050_00(6).png,1024,1024,1,1,"[[23, 34, 178, 129], [179, 32, 333, 126], [332, 34, 491, 130], [777, 708, 1000, 1000]]"
./resized_binary/reference/Reference-Document-0050_00(7).png,data/reference_masked/binary/masks_reference/table/Reference-Document-0050_00(7).png,1024,1024,1,1,"[[25, 34, 186, 155], [775, 708, 1000, 997]]"
